Order ID,Order Date,Year,Month,Month Date,Sales,Price,Revenue,Profit,Channel,Product,Category,SubCategory,Supplier,Region,Country
19558,7/1/2019,2019,7,Jul,8,6552000,52416000,48312000,Sosial Media,WWI LCD24 X300 Black,Computers,Monitors,Wide World Importers,Eropa,Perancis
19645,7/30/2019,2019,7,Jul,12,7063000,84756000,21492000,Sosial Media,WWI Laptop16 M0160 Black,Computers,Laptops,Wide World Importers,Eropa,Perancis
19717,10/2/2019,2019,10,Oct,5,1295000,6475000,5395000,Reseller,SV Car Video TFT6.2W E6281 Black,TV and Video,Car Video,Southridge Video,Eropa,Perancis
19761,10/23/2019,2019,10,Oct,30,11070000,332100000,5010000,Sosial Media,Adventure Works Desktop PC1.80 ED180 White,Computers,Desktops,Adventure Works,Eropa,Perancis
19766,6/18/2019,2019,6,Jun,4,465000,1860000,1188000,Sosial Media,Proseware LCD17W E202 Black,Computers,Monitors,"Proseware, Inc.",Eropa,Perancis
19822,8/5/2019,2019,8,Aug,12,2176000,26112000,3576000,Sosial Media,A. Datum Consumer Digital Camera M300 Black,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
20160,12/14/2019,2019,12,Dec,10,2000000,20000000,18830000,Reseller,The Phone Company Touch Screen Phones - LCD M12 Black,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
20170,8/6/2019,2019,8,Aug,12,2712000,32544000,14124000,Reseller,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
20257,6/2/2019,2019,6,Jun,8,4846000,38768000,17656000,Reseller,Contoso SLR Camera X144 Silver Grey,Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Perancis
20336,7/21/2019,2019,7,Jul,12,1604000,19248000,15000000,Reseller,Proseware All-In-One Photo Printer M200 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
20413,11/10/2019,2019,11,Nov,10,3919000,39190000,18040000,Reseller,Fabrikam SLR Camera M150 Orange,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Perancis
20733,12/23/2019,2019,12,Dec,5,825000,4125000,2410000,Reseller,A. Datum Ultra Compact Digital Camera M190 Orange,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
20770,7/5/2019,2019,7,Jul,6,738000,4428000,4398000,Reseller,Proseware LCD17W E202 Black,Computers,Monitors,"Proseware, Inc.",Eropa,Perancis
20838,11/10/2019,2019,11,Nov,10,5880000,58800000,38100000,Reseller,"A. Datum SLR Camera 35"" X358 Gold",Cameras,Digital SLR Cameras,A. Datum Corporation,Eropa,Perancis
20864,11/30/2019,2019,11,Nov,10,3290000,32900000,21900000,Reseller,Contoso Home Theater System 4.1 Channel M1410 Silver,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Perancis
20900,9/30/2019,2019,9,Sep,10,6550000,65500000,23490000,Sosial Media,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Perancis
21040,11/26/2019,2019,11,Nov,10,1390000,13900000,8810000,Reseller,Adventure Works LCD19 E108 White,Computers,Monitors,Adventure Works,Eropa,Perancis
21203,7/10/2019,2019,7,Jul,12,11779000,141348000,57348000,Reseller,Contoso Projector 720p M621 Black,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Perancis
21302,9/29/2019,2019,9,Sep,6,1968000,11808000,9996000,Sosial Media,"Fabrikam SLR Camera 35"" M358 Gold",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Perancis
21349,9/17/2019,2019,9,Sep,6,78000,468000,216000,Reseller,Contoso Mouse Lock Bundle E200 White,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
21393,12/14/2019,2019,12,Dec,10,2480000,24800000,17410000,Reseller,Proseware High-Performance Business-Class Laser Fax X200 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
21411,10/20/2019,2019,10,Oct,5,50000,250000,10000,Reseller,SV DVD 38 DVD Storage Binder E25 Black,Movies,Movie DVD,Southridge Video,Eropa,Perancis
21497,8/15/2019,2019,8,Aug,6,591000,3546000,726000,Sosial Media,Proseware Photo Inkjet Printer E290 Green,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
21510,9/23/2019,2019,9,Sep,6,1554000,9324000,1590000,Reseller,SV Car Video TFT6.2W E6281 Brown,TV and Video,Car Video,Southridge Video,Eropa,Perancis
21511,11/24/2019,2019,11,Nov,10,2930000,29300000,4470000,Sosial Media,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
21525,11/13/2019,2019,11,Nov,5,65000,325000,200000,Reseller,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
21533,12/22/2019,2019,12,Dec,5,60000,300000,280000,Reseller,Contoso 90W AC/DC Power Adapter E300 Black,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
21548,9/19/2019,2019,9,Sep,12,3696000,44352000,20652000,Reseller,The Phone Company Touch Screen Phones Capacitive M908 Gold,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
21607,7/27/2019,2019,7,Jul,12,211000,2532000,2004000,Reseller,SV DVD 48 DVD Storage Binder M50 Red,Movies,Movie DVD,Southridge Video,Eropa,Perancis
21656,9/16/2019,2019,9,Sep,12,3372000,40464000,29364000,Reseller,A. Datum Consumer Digital Camera E100 Black,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
21815,10/1/2019,2019,10,Oct,10,119000,1190000,20000,Reseller,Contoso 90W AC/DC Power Adapter E300 White,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
21956,10/2/2019,2019,10,Oct,5,345000,1725000,1645000,Reseller,Adventure Works CRT19 E10 Black,Computers,Monitors,Adventure Works,Eropa,Perancis
21983,10/9/2019,2019,10,Oct,10,2800000,28000000,26280000,Reseller,The Phone Company PDA Palm 3.5 inch M810 Black,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
22011,9/23/2019,2019,9,Sep,54,11878000,641412000,344034000,Reseller,WWI Desktop PC1.60 E1600 Silver,Computers,Desktops,Wide World Importers,Eropa,Perancis
22143,12/2/2019,2019,12,Dec,15,3300000,49500000,34020000,Reseller,WWI Desktop PC1.60 E1600 Silver,Computers,Desktops,Wide World Importers,Eropa,Perancis
22333,7/3/2019,2019,7,Jul,12,2924000,35088000,18060000,Sosial Media,Proseware High-Performance Business-Class Laser Fax X200 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
22349,10/20/2019,2019,10,Oct,10,9990000,99900000,94370000,Reseller,WWI Projector 720p DLP56 White,Computers,Projectors & Screens,Wide World Importers,Eropa,Perancis
11157,9/10/2021,2021,9,Sep,20,514000,10280000,2056000,Sosial Media,NT Bluetooth Stereo Headphones E52 Black,Audio,Bluetooth Headphones,Northwind Traders,Amerika,USA
7393,1/25/2020,2020,1,Jan,9,6222000,55998000,37251000,Reseller,WWI Projector 720p LCD56 Black,Computers,Projectors & Screens,Wide World Importers,Eropa,Perancis
392,2/13/2020,2020,2,Feb,4,211000,844000,224000,Sosial Media,SV 8xDVD E130 Black,TV and Video,VCD & DVD,Southridge Video,Eropa,Perancis
131,9/15/2020,2020,9,Sep,24,6720000,161280000,100176000,Reseller,"Adventure Works 19"" Portable LCD HDTV M110 Black",TV and Video,Televisions,Adventure Works,Eropa,Perancis
7217,5/24/2020,2020,5,May,4,43000,172000,88000,Sosial Media,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
1468,10/24/2020,2020,10,Oct,10,119000,1190000,90000,Reseller,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
1109,8/25/2020,2020,8,Aug,12,3558000,42696000,37380000,Reseller,The Phone Company Touch Screen Phones Infrared M901 Gold,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
602,6/11/2020,2020,6,Jun,8,3478000,27824000,7448000,Reseller,"Adventure Works 26"" 720p LCD HDTV M140 Silver",TV and Video,Televisions,Adventure Works,Eropa,Perancis
1772,7/10/2020,2020,7,Jul,24,11017000,264408000,143328000,Reseller,"Adventure Works 26"" 720p LCD HDTV M140 White",TV and Video,Televisions,Adventure Works,Eropa,Perancis
7210,7/31/2020,2020,7,Jul,12,12000,144000,84000,Sosial Media,SV USB Data Cable E600 Pink,Computers,Computers Accessories,Southridge Video,Eropa,Perancis
7239,7/23/2020,2020,7,Jul,12,2696000,32352000,2952000,Reseller,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
7291,12/22/2020,2020,12,Dec,10,6990000,69900000,64930000,Reseller,WWI Laptop15 M0150 Blue,Computers,Laptops,Wide World Importers,Eropa,Perancis
7296,6/5/2020,2020,6,Jun,8,2805000,22440000,18184000,Reseller,SV Car Video LCD7 M7002 Silver,TV and Video,Car Video,Southridge Video,Eropa,Perancis
7313,2/4/2020,2020,2,Feb,9,2386000,21474000,19881000,Sosial Media,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
576,5/30/2020,2020,5,May,8,339000,2712000,2160000,Reseller,Contoso In front of Centrex L15 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Perancis
7716,10/9/2020,2020,10,Oct,10,2690000,26900000,5700000,Reseller,SV Car Video TFT6.2W E6282 Silver,TV and Video,Car Video,Southridge Video,Eropa,Perancis
7433,2/8/2020,2020,2,Feb,9,2580000,23220000,9900000,Sosial Media,The Phone Company Smart phones Expert M400 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
1705,2/9/2020,2020,2,Feb,9,6152000,55368000,4797000,Sosial Media,SV Car Video LCD7W M7082 Black,TV and Video,Car Video,Southridge Video,Eropa,Perancis
458,12/21/2020,2020,12,Dec,10,170000,1700000,1240000,Reseller,Contoso Phone with 13-Number Memory (210) M301 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Perancis
7461,8/16/2020,2020,8,Aug,48,28628000,1374144000,299376000,Reseller,Adventure Works Desktop PC2.30 MD230 Brown,Computers,Desktops,Adventure Works,Eropa,Perancis
7601,5/20/2020,2020,5,May,8,2442000,19536000,11032000,Reseller,Fabrikam Laptop14.1 E4101 Red,Computers,Laptops,"Fabrikam, Inc.",Eropa,Perancis
500,1/23/2020,2020,1,Jan,9,1576000,14184000,7785000,Sosial Media,WWI LCD19W M100 Black,Computers,Monitors,Wide World Importers,Eropa,Perancis
895,5/28/2020,2020,5,May,16,3558000,56928000,35424000,Reseller,A. Datum Full Frame Digital Camera X300 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
7701,9/28/2020,2020,9,Sep,24,11976000,287424000,127944000,Reseller,WWI Projector 480p DLP12 Silver,Computers,Projectors & Screens,Wide World Importers,Eropa,Perancis
486,3/4/2020,2020,3,Mar,12,3240000,38880000,11172000,Reseller,Adventure Works Desktop PC1.60 ED160 Silver,Computers,Desktops,Adventure Works,Eropa,Perancis
1462,11/11/2020,2020,11,Nov,10,2890000,28900000,10480000,Sosial Media,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
1745,5/6/2020,2020,5,May,8,4241000,33928000,29488000,Reseller,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
1710,11/20/2020,2020,11,Nov,10,1210000,12100000,1710000,Reseller,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
516,5/3/2020,2020,5,May,4,176000,704000,212000,Reseller,SV Keyboard E10 White,Computers,Computers Accessories,Southridge Video,Eropa,Perancis
732,8/2/2020,2020,8,Aug,24,15199000,364776000,203520000,Reseller,Contoso SLR Camera X142 Black,Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Perancis
1367,9/9/2020,2020,9,Sep,12,2160000,25920000,14652000,Reseller,SV DVD 12-Inch Player Portable M400 Black,Movies,Movie DVD,Southridge Video,Eropa,Perancis
1744,4/11/2020,2020,4,Apr,16,260000,4160000,2560000,Reseller,Contoso DVD 48 DVD Storage Binder M50 Silver,Movies,Movie DVD,"Contoso, Ltd",Eropa,Perancis
1877,3/27/2020,2020,3,Mar,16,7386000,118176000,32704000,Reseller,Proseware Projector 480p DLP12 Black,Computers,Projectors & Screens,"Proseware, Inc.",Eropa,Perancis
1909,10/22/2020,2020,10,Oct,10,130000,1300000,1290000,Reseller,Contoso Rechargeable Battery E100 White,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
2048,12/16/2020,2020,12,Dec,10,780000,7800000,-100000,Reseller,Proseware Ink Jet Fax Machine E100 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
2122,3/1/2020,2020,3,Mar,9,3006000,27054000,5760000,Sosial Media,Fabrikam SLR Camera M147 Grey,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Perancis
2179,1/30/2020,2020,1,Jan,4,1005000,4020000,780000,Sosial Media,SV Car Video TFT6.2W E6280 Black,TV and Video,Car Video,Southridge Video,Eropa,Perancis
2217,4/12/2020,2020,4,Apr,8,2559000,20472000,20384000,Reseller,"Fabrikam SLR Camera 35"" M358 Green",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Perancis
2252,5/23/2020,2020,5,May,8,224000,1792000,560000,Reseller,Contoso Connectivity Starter Kit Smart Buy M680 Black,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
2425,1/11/2020,2020,1,Jan,8,427000,3416000,1568000,Reseller,SV 8xDVD E130 Silver,TV and Video,VCD & DVD,Southridge Video,Eropa,Perancis
2460,1/17/2020,2020,1,Jan,9,2158000,19422000,19197000,Reseller,Proseware High-Performance Business-Class Laser Fax X200 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
2507,2/3/2020,2020,2,Feb,9,1978000,17802000,9090000,Reseller,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
2531,8/23/2020,2020,8,Aug,12,9365000,112380000,79716000,Reseller,Litware Home Theater System 7.1 Channel M710 Brown,TV and Video,Home Theater System,"Litware, Inc.",Eropa,Perancis
2712,2/11/2020,2020,2,Feb,8,113000,904000,248000,Reseller,Contoso Phone with Memory Dialing-single line E88 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Perancis
2864,2/8/2020,2020,2,Feb,4,58000,232000,156000,Reseller,Contoso Ultraportable Neoprene Sleeve E30 Yellow,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
2963,3/5/2020,2020,3,Mar,4,563000,2252000,1740000,Reseller,A. Datum Slim Digital Camera M180 Azure,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
2978,6/20/2020,2020,6,Jun,8,303000,2424000,1840000,Sosial Media,SV PCI Network Adapter E903 Silver,Computers,Computers Accessories,Southridge Video,Eropa,Perancis
3116,4/5/2020,2020,4,Apr,4,637000,2548000,1748000,Reseller,The Phone Company Finger Touch Screen Phones M30 Grey,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
3142,4/25/2020,2020,4,Apr,8,180000,1440000,512000,Sosial Media,Contoso Multi-line phones M30 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Perancis
3426,8/12/2020,2020,8,Aug,24,6876000,165024000,115416000,Reseller,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
3472,2/18/2020,2020,2,Feb,18,4490000,80820000,12816000,Reseller,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Perancis
3479,11/18/2020,2020,11,Nov,10,3100000,31000000,4840000,Reseller,The Phone Company PDA Wifi 3.7-inch M250 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
3842,7/12/2020,2020,7,Jul,24,6339000,152136000,56448000,Reseller,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Perancis
3917,10/8/2020,2020,10,Oct,10,6370000,63700000,43580000,Reseller,Contoso SLR Camera X142 Black,Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Perancis
3956,6/28/2020,2020,6,Jun,8,2294000,18352000,2832000,Sosial Media,The Phone Company PDA Wifi 3.7-inch M250 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
11737,9/10/2021,2021,9,Sep,20,759000,15180000,3760000,Sosial Media,NT Bluetooth Active Headphones E202 Red,Audio,Bluetooth Headphones,Northwind Traders,Amerika,USA
3995,9/13/2020,2020,9,Sep,12,11760000,141120000,122976000,Reseller,Fabrikam Trendsetter 2/3'' 17mm X100 White,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Perancis
4000,6/16/2020,2020,6,Jun,8,773000,6184000,88000,Reseller,Proseware LCD17 E200 Black,Computers,Monitors,"Proseware, Inc.",Eropa,Perancis
4010,1/1/2020,2020,1,Jan,4,176000,704000,300000,Reseller,SV Keyboard E10 Grey,Computers,Computers Accessories,Southridge Video,Eropa,Perancis
4082,8/30/2020,2020,8,Aug,12,504000,6048000,1080000,Sosial Media,SV PCI Network Adapter E904 Silver,Computers,Computers Accessories,Southridge Video,Eropa,Perancis
4089,10/5/2020,2020,10,Oct,10,1200000,12000000,7800000,Reseller,"Adventure Works 13"" Color TV E25 Silver",TV and Video,Televisions,Adventure Works,Eropa,Perancis
4220,5/10/2020,2020,5,May,4,209000,836000,20000,Reseller,SV 2GB Laptop memory E800 Silver,Computers,Computers Accessories,Southridge Video,Eropa,Perancis
4254,11/6/2020,2020,11,Nov,10,3500000,35000000,18580000,Sosial Media,"Adventure Works 20"" LCD HDTV M120 Black",TV and Video,Televisions,Adventure Works,Eropa,Perancis
4408,10/9/2020,2020,10,Oct,10,1290000,12900000,10330000,Sosial Media,The Phone Company Smart phones without camera E100 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
4606,3/3/2020,2020,3,Mar,8,2232000,17856000,912000,Sosial Media,The Phone Company Smart phones Unlocked International M800 Gold,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Perancis
4721,11/26/2020,2020,11,Nov,10,910000,9100000,2130000,Reseller,Proseware Laser Fax Printer E100 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
4724,12/14/2020,2020,12,Dec,10,579000,5790000,5370000,Reseller,SV DVD External DVD Burner M200 Silver,Movies,Movie DVD,Southridge Video,Eropa,Perancis
4771,2/13/2020,2020,2,Feb,9,8792000,79128000,59463000,Sosial Media,WWI Projector 720p DLP56 Silver,Computers,Projectors & Screens,Wide World Importers,Eropa,Perancis
4802,7/29/2020,2020,7,Jul,12,3048000,36576000,15300000,Reseller,Contoso DVD 14-Inch Player Portable L100 Black,Movies,Movie DVD,"Contoso, Ltd",Eropa,Perancis
4888,4/29/2020,2020,4,Apr,8,3208000,25664000,6288000,Reseller,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Perancis
4970,5/19/2020,2020,5,May,16,33048000,528768000,318560000,Reseller,Proseware Projector 1080p LCD86 White,Computers,Projectors & Screens,"Proseware, Inc.",Eropa,Perancis
5077,6/24/2020,2020,6,Jun,8,123000,984000,376000,Reseller,Contoso Notebook Peripheral Kit M69 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Perancis
5174,3/10/2020,2020,3,Mar,8,684000,5472000,-104000,Reseller,Contoso Telephoto Conversion Lens M350 White,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Eropa,Perancis
5207,4/28/2020,2020,4,Apr,8,859000,6872000,2048000,Sosial Media,Proseware Mobile Receipt and Document Scanner M200 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
5262,3/15/2020,2020,3,Mar,8,80000,640000,24000,Reseller,Contoso DVD 38 DVD Storage Binder E25 Silver,Movies,Movie DVD,"Contoso, Ltd",Eropa,Perancis
5320,8/14/2020,2020,8,Aug,12,2716000,32592000,7968000,Reseller,Contoso Projector 480p M480 Silver,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Perancis
5507,10/18/2020,2020,10,Oct,20,6560000,131200000,43960000,Reseller,"Fabrikam SLR Camera 35"" M358 Gold",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Perancis
5544,2/9/2020,2020,2,Feb,12,2144000,25728000,4272000,Reseller,Fabrikam Social Videographer 1'' 25mm E400 White,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Perancis
5607,12/6/2020,2020,12,Dec,10,8190000,81900000,17410000,Reseller,Fabrikam Laptop17 M7000 Black,Computers,Laptops,"Fabrikam, Inc.",Eropa,Perancis
5634,11/21/2020,2020,11,Nov,10,2290000,22900000,22110000,Reseller,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Perancis
14012,11/4/2021,2021,11,Nov,20,1200000,24000000,3700000,Sosial Media,Contoso 4G MP3 Player E400 Silver,Audio,MP4&MP3,"Contoso, Ltd",Amerika,USA
5737,4/10/2020,2020,4,Apr,8,288000,2304000,1752000,Sosial Media,Contoso Electronic Private Automatic Branch Exchange M90 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Perancis
